"DEBUG","2021-07-14 02:51:51.604400","Function av_import_sma called with args:('PLUG',){}"
"ERROR","2021-07-14 02:51:51.604400","Exception. Check API key or the ticker. error code: The pandas library was not found, therefore can not be used as an output format, please install manually"
"DEBUG","2021-07-14 02:51:51.604400","Function av_import_sma call ended with status 'False' and run time: 0.00029870000000001284 seconds"
"DEBUG","2021-07-14 02:51:51.605398","Function av_import_sma called with args:('PBR',){}"
"ERROR","2021-07-14 02:51:51.605398","Exception. Check API key or the ticker. error code: The pandas library was not found, therefore can not be used as an output format, please install manually"
"DEBUG","2021-07-14 02:51:51.605398","Function av_import_sma call ended with status 'False' and run time: 0.0008110999999999813 seconds"
