"DEBUG","2021-07-14 02:51:51.599515","Function av_import_sma called with args:('BBD',){}"
"ERROR","2021-07-14 02:51:51.599515","Exception. Check API key or the ticker. error code: The pandas library was not found, therefore can not be used as an output format, please install manually"
"DEBUG","2021-07-14 02:51:51.599515","Function av_import_sma call ended with status 'False' and run time: 0.00031739999999999546 seconds"
"DEBUG","2021-07-14 02:51:51.600432","Function av_import_sma called with args:('T',){}"
"ERROR","2021-07-14 02:51:51.600432","Exception. Check API key or the ticker. error code: The pandas library was not found, therefore can not be used as an output format, please install manually"
"DEBUG","2021-07-14 02:51:51.600432","Function av_import_sma call ended with status 'False' and run time: 0.001114900000000002 seconds"
