"DEBUG","2021-07-14 02:56:34.791639","Function av_import_sma called with args:('SPCE',){}"
"DEBUG","2021-07-14 02:56:35.609965","Function av_import_sma call ended with status 'True' and run time: 0.81789 seconds"
