"DEBUG","2021-07-14 02:56:15.928274","Function av_import_sma called with args:('FAKETKR',){}"
"ERROR","2021-07-14 02:56:16.563345","Exception. Check API key or the ticker. error code: Error getting data from the api, no return was given."
"DEBUG","2021-07-14 02:56:16.563345","Function av_import_sma call ended with status 'False' and run time: 0.6347527 seconds"
