"DEBUG","2021-07-14 02:56:36.829606","Function av_import_sma called with args:('AMC',){}"
"DEBUG","2021-07-14 02:56:37.867905","Function av_import_sma call ended with status 'True' and run time: 1.0386816999999997 seconds"
