"DEBUG","2021-07-14 02:51:51.595433","Function av_import_sma called with args:('BAC',){}"
"ERROR","2021-07-14 02:51:51.595433","Exception. Check API key or the ticker. error code: The pandas library was not found, therefore can not be used as an output format, please install manually"
"DEBUG","2021-07-14 02:51:51.595433","Function av_import_sma call ended with status 'False' and run time: 0.00033059999999998646 seconds"
